case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
24	PP_001XA0U	394	36	A.D.2.2.NmC1	N/A	N/A	1-26,32-36	26-32	A.D.5.NmC1 + A.2.1.1	>>	N/A	31-32	N/A	5.81e-04	0.00e+00	[], []
24	PP_001X9ZW	394	36	A.D.2.2.NmC1	N/A	N/A	1-27,31-36	27-31	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	30-31	N/A	7.83e-05	0.00e+00	[], []
24	PP_001X9W2	394	35	A.D.2.2.NmC1	N/A	N/A	1-26,30-35	26-30	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	29-30	N/A	7.79e-05	0.00e+00	[], []
24	PP_001X9X0	394	38	A.D.2.2.NmC1	N/A	N/A	1-24,33-38	24-33	A.D.5.NmC1 + A.2.1.1	>>	N/A	32-33	N/A	1.17e-04	0.00e+00	[], []
24	PP_001TQB0	394	40	A.D.2.2.NmC1	N/A	N/A	1-30,31-40		A.D.5.NmC1 + A.3	>>	N/A	30-31	N/A	2.30e-16	3.29e-58	[], []
24	PP_001TQEU	394	39	A.D.2.2.NmC1	N/A	N/A	1-5,6-39		A.D.2.2.NmC1 + A.D.5.NmC1	<<	N/A	5-6	N/A	6.21e-06	1.45e-11	[], []
24	PP_001TQFS	394	39	A.D.2.2.NmC1	N/A	N/A	1-5,6-39		A.D.2.2.NmC1 + A.D.5.NmC1	<<	N/A	5-6	N/A	6.21e-06	1.45e-11	[], []
24	PP_001XA1S	394	35	A.D.2.2.NmC1	N/A	N/A	1-26,33-35	26-33	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	32-33	N/A	7.41e-03	0.00e+00	[], []
24	PP_001XA3N	394	38	A.D.2.2.NmC1	N/A	N/A	1-28,34-38	28-34	A.D.5.NmC1 + A.2.1.1	>>	N/A	33-34	N/A	5.81e-04	0.00e+00	[], []
24	PP_001XA6G	394	40	A.D.2.2.NmC1	N/A	N/A	1-26,38-40	26-38	A.D.5.NmC1 + A.D.2.2.NmC1	>>	N/A	27-28	N/A	1.75e-10	2.68e+00	[], []
24	PP_001XA7E	394	36	A.D.2.2.NmC1	N/A	N/A	1-26,32-36	26-32	A.D.5.NmC1 + A.2.1.1	>>	N/A	31-32	N/A	5.81e-04	0.00e+00	[], []
24	PP_001XA8C	394	40	A.D.2.2.NmC1	N/A	N/A	1-30,35-40	30-35	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	34-35	N/A	7.79e-05	0.00e+00	[], []
24	PP_001XA9A	394	38	A.D.2.2.NmC1	N/A	N/A	1-24,33-38	24-33	A.D.5.NmC1 + A.2.1.1	>>	N/A	32-33	N/A	1.17e-04	0.00e+00	[], []
24	PP_001TQ86	394	39	A.D.2.2.NmC1	N/A	N/A	1-31,36-39	31-36	A.D.5.NmC1 + A.2.1.1	>>	N/A	35-36	N/A	5.20e-03	0.00e+00	[], []
24	PP_001TQ94	394	40	A.D.2.2.NmC1	N/A	N/A	1-30,37-40	30-37	A.D.5.NmC1 + A.2.1.1	>>	N/A	36-37	N/A	5.17e-03	0.00e+00	[], []
24	PP_001TQCY	394	40	A.D.2.2.NmC1	N/A	N/A	1-30,37-40	30-37	A.D.5.NmC1 + A.2.1.1	>>	N/A	36-37	N/A	5.17e-03	0.00e+00	[], []
24	PP_001TQGQ	394	34	A.D.2.2.NmC1	N/A	N/A	1-25,31-34	25-31	A.D.5.NmC1 + A.2.1.1	>>	N/A	30-31	N/A	5.20e-03	0.00e+00	[], []
24	PP_001XAA8	394	35	A.D.2.2.NmC1	N/A	N/A	1-26,30-35	26-30	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	29-30	N/A	7.79e-05	0.00e+00	[], []
24	PP_001XAB6	394	35	A.D.2.2.NmC1	N/A	N/A	1-26,30-35	26-30	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	29-30	N/A	7.79e-05	0.00e+00	[], []
24	PP_001TQA2	394	40	A.D.2.2.NmC1	N/A	N/A	1-30,37-40	30-37	A.D.5.NmC1 + A.2.1.1	>>	N/A	36-37	N/A	5.17e-03	0.00e+00	[], []
24	PP_001TQDW	394	39	A.D.2.2.NmC1	N/A	N/A	1-30,36-39	30-36	A.D.5.NmC1 + A.2.1.1	>>	N/A	35-36	N/A	5.20e-03	0.00e+00	[], []
24	PP_001TQHM	394	39	A.D.2.2.NmC1	N/A	N/A	1-29,36-39	29-36	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	35-36	N/A	6.77e-03	0.00e+00	[], []
24	PP_001TQJK	394	40	A.D.2.2.NmC1	N/A	N/A	1-30,37-40	30-37	A.D.5.NmC1 + A.2.1.1	>>	N/A	36-37	N/A	5.17e-03	0.00e+00	[], []
24	PP_001TQKH	394	39	A.D.2.2.NmC1	N/A	N/A	1-30,35-39	30-35	A.D.2.1 + A.2.1.1	>>	N/A	34-35	N/A	0.00e+00	0.00e+00	[], []
24	PP_001XNFL	394	26	A.D.2.2.NmC1	N/A	N/A	1-15,16-17,18-26	15-18 -> 	A.D.5 + A.D + A.D.5	<<	N/A	15-16, 17-18	N/A	7.28e-08	1.11e-35	[], []
24	PP_001XNN5	394	26	A.D.2.2.NmC1	N/A	N/A	1-15,16-17,18-26	15-18 -> 	A.D.5 + A.D + A.D.5	<<	N/A	15-16, 17-18	N/A	7.28e-08	1.11e-35	[], []
24	PP_002Y1LT	394	40	A.D.2.2.NmC1	N/A	N/A	1-28,34-40	28-34	A.D.2.2.NmC1 + A.2.1.1	>>	N/A	33-34	N/A	6.14e-06	0.00e+00	[], []
24	PP_002Y1NP	394	38	A.D.2.2.NmC1	N/A	N/A	1-29,33-38	29-33	A.D.5.NmC1 + A.2.1.1	>>	N/A	32-33	N/A	1.84e-11	0.00e+00	[], []
25	PP_001KF8X	40	388	A.D.2.2.1	N/A	N/A	1-298,360-388	298-360	A.D.2.2.1 + A.D.2.2.1	>>	N/A	299-300	N/A	2.72e+00	2.72e+00	[], []
25	PP_001T8PR	40	479	A.D.2.2.1	N/A	N/A	1-437,438-479		A.D.3.3 + A.D.2.2.1	>>	N/A	437-438	N/A	0.00e+00	6.78e-166	[], []
27	PP_00197PV	2386	69	A.D.2	N/A	N/A	1-6,8-69	6-8	A.D.2 + A.2.1.1	<<	N/A	7-8	N/A	2.26e-298	0.00e+00	[], []
27	PP_001HPBM	2386	77	A.D.2	N/A	N/A	1-67,68-77		A.D.2 + A.2.1.1	>>	N/A	67-68	N/A	3.26e-74	3.11e-183	[], []
27	PP_001NHPS	2386	145	A.D.2	N/A	N/A	1-20,24-145	20-24	A.D.5.NmC1 + A.D.2.1	<<	N/A	23-24	N/A	0.00e+00	1.49e-31	[], []
27	PP_001NH13	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH21	2386	141	A.D.2	N/A	N/A	1-9,18-141	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH5V	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH6T	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH9M	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH4X	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH3Z	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NENX	2386	143	A.D.2	N/A	N/A	1-10,16-143	10-16	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	4.93e-06	[], []
27	PP_001NEFC	2386	138	A.D.2	N/A	N/A	1-5,6-7,8-138	5-8 -> 	A.D.2.1 + A.3 + A.D.2.1	<<	N/A	5-6, 7-8	N/A	1.68e-15	0.00e+00	[], []
27	PP_001NH7R	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NEPV	2386	144	A.D.2	N/A	N/A	1-10,16-144	10-16	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	4.93e-06	[], []
27	PP_001NH8P	2386	140	A.D.2	N/A	N/A	1-9,18-140	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001NH05	2386	141	A.D.2	N/A	N/A	1-9,18-141	9-18	A.D.5.NmC1 + A.D.2.1	<<	N/A	12-13	N/A	0.00e+00	5.30e-07	[], []
27	PP_001PB5Z	2386	92	A.D.2	N/A	N/A	1-82,83-92		A.D.2 + A.D.2.2.1	>>	N/A	82-83	N/A	3.74e-13	9.07e-240	[], []
27	PP_001PB7V	2386	93	A.D.2	N/A	N/A	1-83,84-93		A.D.2 + A.D.2.2.1	>>	N/A	83-84	N/A	3.74e-13	1.91e-223	[], []
27	PP_001PBBM	2386	92	A.D.2	N/A	N/A	1-82,83-92		A.D.2 + A.D.2.2.1	>>	N/A	82-83	N/A	3.74e-13	1.57e-223	[], []
27	PP_001PBCK	2386	93	A.D.2	N/A	N/A	1-82,87-93	82-87	A.D.2 + A.D.2.2.1	>>	N/A	85-86	N/A	4.00e-04	2.48e-234	[], []
27	PP_001PCGA	2386	91	A.D.2	N/A	N/A	1-83,88-91	83-88	A.D.2 + A.D.2.2.1	>>	N/A	86-87	N/A	1.13e+01	2.58e-227	[], []
27	PP_001PCK3	2386	91	A.D.2	N/A	N/A	1-81,82-91		A.D.2 + A.D.2.2.1	>>	N/A	81-82	N/A	4.20e-14	3.94e-260	[], []
27	PP_001PFLY	2386	90	A.D.2	N/A	N/A	1-80,86-90	80-86	A.D.2 + A.D.2.2.1	>>	N/A	80-81	N/A	4.86e-06	1.70e-223	[], []
27	PP_00190US	2386	92	A.D.2	N/A	N/A	1-75,90-92	75-90	A.D.2 + A.D.2.2.1	>>	N/A	75-76	N/A	3.34e-12	2.81e-208	[], []
27	PP_00190VQ	2386	96	A.D.2	N/A	N/A	1-83,84-96		A.D.2 + A.D.2.2.1	>>	N/A	83-84	N/A	2.61e-19	1.88e-239	[], []
27	PP_001CJNE	2386	417	A.D.2	N/A	N/A	1-23,24-417		A.3.1.1 + A.D.3.3	<<	N/A	23-24	N/A	0.00e+00	0.00e+00	[], []
27	PP_001EBA8	2386	64	A.D.2	N/A	N/A	1-8,9-64		A.D.4.1 + A.2.1.1	<<	N/A	8-9	N/A	0.00e+00	0.00e+00	[], []
27	PP_001EBB6	2386	65	A.D.2	N/A	N/A	1-14,15-65		A.D.2 + A.2.1.1	<<	N/A	14-15	N/A	6.80e-281	0.00e+00	[], []
27	PP_001EC7D	2386	65	A.D.2	N/A	N/A	1-14,15-65		A.D.2 + A.2.1.1	<<	N/A	14-15	N/A	6.80e-281	0.00e+00	[], []
27	PP_001EEB3	2386	65	A.D.2	N/A	N/A	1-14,15-65		A.D.2 + A.2.1.1	<<	N/A	14-15	N/A	6.80e-281	0.00e+00	[], []
27	PP_001EET4	2386	64	A.D.2	N/A	N/A	1-12,13-64		A.D.2 + A.2.1.1	<<	N/A	12-13	N/A	1.98e-286	0.00e+00	[], []
27	PP_001FKGL	2386	71	A.D.2	N/A	N/A	1-7,8-71		A.D.2 + A.2.1.1	<<	N/A	7-8	N/A	1.35e-300	0.00e+00	[], []
27	PP_001FKKD	2386	68	A.D.2	N/A	N/A	1-16,18-68	16-18	A.D.2 + A.2.1.1	<<	N/A	16-17	N/A	8.34e-283	0.00e+00	[], []
27	PP_001FKN7	2386	57	A.D.2	N/A	N/A	1-8,10-57	8-10	A.D.1 + A.2.1.1	<<	N/A	8-9	N/A	0.00e+00	0.00e+00	[], []
27	PP_001GB7A	2386	60	A.D.2	N/A	N/A	1-54,57-60	54-57	A.D.2 + A.D.2	>>	N/A	54-55	N/A	2.72e+00	2.72e+00	[], []
27	PP_001GB88	2386	60	A.D.2	N/A	N/A	1-53,57-60	53-57	A.D.2 + A.D.2	>>	N/A	55-56	N/A	2.72e+00	2.72e+00	[], []
27	PP_001GB96	2386	61	A.D.2	N/A	N/A	1-54,58-61	54-58	A.D.2 + A.D.2	>>	N/A	56-57	N/A	2.72e+00	2.72e+00	[], []
27	PP_001GBC0	2386	61	A.D.2	N/A	N/A	1-8,14-61	8-14	A.D.1 + A.2.1.1	<<	N/A	8-9	N/A	0.00e+00	0.00e+00	[], []
27	PP_001GBHP	2386	62	A.D.2	N/A	N/A	1-5,6-62		A.D.2 + A.2.1.1	<<	N/A	5-6	N/A	1.48e-323	0.00e+00	[], []
27	PP_001GBS5	2386	65	A.D.2	N/A	N/A	1-6,7-65		A.D.2 + A.2.1.1	<<	N/A	6-7	N/A	1.77e-316	0.00e+00	[], []
27	PP_001GBVZ	2386	67	A.D.2	N/A	N/A	1-6,7-67		A.D.2 + A.2.1.1	<<	N/A	6-7	N/A	2.93e-305	0.00e+00	[], []
27	PP_001GC2K	2386	62	A.D.2	N/A	N/A	1-5,6-62		A.D.2 + A.2.1.1	<<	N/A	5-6	N/A	1.48e-323	0.00e+00	[], []
27	PP_001GC95	2386	67	A.D.2	N/A	N/A	1-20,21-67		A.D.2 + A.2.1.1	<<	N/A	20-21	N/A	6.12e-285	8.17e-321	[], []
27	PP_001GCME	2386	69	A.D.2	N/A	N/A	1-11,12-69		A.D.2 + A.2.1.1	<<	N/A	11-12	N/A	2.12e-298	0.00e+00	[], []
27	PP_001GCR6	2386	66	A.D.2	N/A	N/A	1-16,19-66	16-19	A.D.2 + A.2.1.1	<<	N/A	16-17	N/A	1.68e-282	0.00e+00	[], []
27	PP_001PBJ6	2386	94	A.D.2	N/A	N/A	1-86,90-94	86-90	A.D.2 + A.D.2.2.1	>>	N/A	89-90	N/A	7.19e-07	3.63e-242	[], []
27	PP_001PC6W	2386	97	A.D.2	N/A	N/A	1-86,90-97	86-90	A.D.2 + A.D.2.2.1	>>	N/A	89-90	N/A	1.75e-10	5.09e-241	[], []
27	PP_001PEH5	2386	93	A.D.2	N/A	N/A	1-82,83-93		A.D.2 + A.D.2.2.1	>>	N/A	82-83	N/A	1.84e-15	4.56e-245	[], []
27	PP_001PESM	2386	91	A.D.2	N/A	N/A	1-81,82-91		A.D.2 + A.D.2.2.1	>>	N/A	81-82	N/A	7.89e-14	1.85e-239	[], []
27	PP_001PFSL	2386	95	A.D.2	N/A	N/A	1-85,86-95		A.D.2 + A.D.2.2.1	>>	N/A	85-86	N/A	3.74e-13	1.92e-233	[], []
27	PP_001PFZ6	2386	88	A.D.2	N/A	N/A	1-82,83-88		A.D.2 + A.D.2.2.1	>>	N/A	82-83	N/A	3.94e-08	2.05e-233	[], []
27	PP_001PGNT	2386	92	A.D.2	N/A	N/A	1-84,85-92		A.D.2 + A.D.2.2.1	>>	N/A	84-85	N/A	1.16e-10	1.58e-233	[], []
27	PP_001PGRM	2386	95	A.D.2	N/A	N/A	1-85,86-95		A.D.2 + A.D.2.2.1	>>	N/A	85-86	N/A	3.76e-13	3.89e-239	[], []
29	PP_001ADCA	848	64	A.D.4.NmC2	N/A	N/A	1-40,41-64		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	40-41	N/A	1.31e-24	2.24e-111	[], []
29	PP_001ADMR	848	63	A.D.4.NmC2	N/A	N/A	1-38,59-63	38-59	A.D.4.NmC2 + A.2.1.1	>>	N/A	45-46	N/A	7.58e-08	0.00e+00	[], []
29	PP_001ADRH	848	63	A.D.4.NmC2	N/A	N/A	1-40,41-63		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	40-41	N/A	1.79e-23	2.24e-111	[], []
29	PP_001AEG1	848	64	A.D.4.NmC2	N/A	N/A	1-39,60-64	39-60	A.D.4.NmC2 + A.2.1.1	>>	N/A	46-47	N/A	7.58e-08	0.00e+00	[], []
29	PP_001JUQM	848	48	A.D.4.NmC2	N/A	N/A	1-44,45-48		A.D.4.NmC2 + A.D.NmC2	>>	N/A	44-45	N/A	4.39e-02	2.01e-78	[], []
29	PP_001DKS3	848	47	A.D.4.NmC2	N/A	N/A	1-39,41-47	39-41	A.D.4.NmC2 + A.D.NmC1	>>	N/A	40-41	N/A	5.25e-03	6.96e-95	[], []
29	PP_001KSY5	848	47	A.D.4.NmC2	N/A	N/A	1-40,41-47		A.D.4.NmC2 + A.D.3	>>	N/A	40-41	N/A	2.52e-02	2.30e-25	[], []
29	PP_001J3PE	848	60	A.D.4.NmC2	N/A	N/A	1-43,44-60		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	43-44	N/A	4.21e-18	3.20e-143	[], []
29	PP_001J3QC	848	61	A.D.4.NmC2	N/A	N/A	1-44,45-61		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	44-45	N/A	4.21e-18	1.06e-142	[], []
29	PP_001HCLD	848	44	A.D.4.NmC2	N/A	N/A	1-38,39-44		A.D.4.NmC2 + A.D	>>	N/A	38-39	N/A	3.39e-02	5.94e-161	[], []
29	PP_001HCS1	848	49	A.D.4.NmC2	N/A	N/A	1-42,43-49		A.D.4.NmC2 + A.D.NmC1	>>	N/A	42-43	N/A	5.25e-03	5.20e-81	[], []
29	PP_001J4FW	848	44	A.D.4.NmC2	N/A	N/A	1-32,34-44	32-34	A.D.4.NmC2 + A.D	>>	N/A	32-33	N/A	8.54e-04	2.85e-138	[], []
29	PP_001KT3V	848	46	A.D.4.NmC2	N/A	N/A	1-42,43-46		A.D.4.NmC2 + A.3.1.NmC1	>>	N/A	42-43	N/A	6.87e-03	2.35e-278	[], []
29	PP_001J3S8	848	56	A.D.4.NmC2	N/A	N/A	1-26,27-56		A.D.4.NmC2 + A.D.5.NmC1	<<	N/A	26-27	N/A	4.23e-16	1.15e-133	[], []
29	PP_001EJA1	848	52	A.D.4.NmC2	N/A	N/A	1-45,46-52		A.D.4.NmC2 + A.D.2.2.NmC1	>>	N/A	45-46	N/A	1.89e-05	2.56e-215	[], []
29	PP_001DLDV	848	47	A.D.4.NmC2	N/A	N/A	1-40,41-47		A.D.4.NmC2 + A.D.NmC1	>>	N/A	40-41	N/A	5.25e-03	1.96e-89	[], []
29	PP_001KS8L	848	49	A.D.4.NmC2	N/A	N/A	1-41,43-49	41-43	A.D.4.NmC2 + A.D.NmC1	>>	N/A	42-43	N/A	5.25e-03	2.06e-113	[], []
29	PP_001C7QM	848	66	A.D.4.NmC2	N/A	N/A	1-51,52-66		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	51-52	N/A	1.57e-25	1.05e-208	[], []
29	PP_001KSAG	848	49	A.D.4.NmC2	N/A	N/A	1-41,43-49	41-43	A.D.4.NmC2 + A.D.NmC1	>>	N/A	42-43	N/A	5.25e-03	2.06e-113	[], []
29	PP_001DLBZ	848	47	A.D.4.NmC2	N/A	N/A	1-40,41-47		A.D.4.NmC2 + A.D.NmC1	>>	N/A	40-41	N/A	5.25e-03	1.96e-89	[], []
29	PP_001DLCX	848	47	A.D.4.NmC2	N/A	N/A	1-40,41-47		A.D.4.NmC2 + A.D.NmC1	>>	N/A	40-41	N/A	5.25e-03	1.96e-89	[], []
29	PP_001C7RK	848	64	A.D.4.NmC2	N/A	N/A	1-48,49-64		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	48-49	N/A	1.37e-31	8.57e-189	[], []
29	PP_001C7SH	848	65	A.D.4.NmC2	N/A	N/A	1-33,35-65	33-35	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	33-34	N/A	2.92e-24	1.37e-195	[], []
29	PP_001C4J2	848	57	A.D.4.NmC2	N/A	N/A	1-9,10-57		A.D.4.NmC3 + A.D.4.NmC2	<<	N/A	9-10	N/A	6.03e-12	4.45e-09	[], []
29	PP_001C4TJ	848	57	A.D.4.NmC2	N/A	N/A	1-9,10-57		A.D.4.NmC3 + A.D.4.NmC2	<<	N/A	9-10	N/A	6.03e-12	4.45e-09	[], []
29	PP_001C4WC	848	58	A.D.4.NmC2	N/A	N/A	1-9,10-58		A.D.4.NmC3 + A.D.4.NmC2	<<	N/A	9-10	N/A	4.96e-12	4.43e-09	[], []
29	PP_001C55U	848	58	A.D.4.NmC2	N/A	N/A	1-9,10-58		A.D.4.NmC3 + A.D.4.NmC2	<<	N/A	9-10	N/A	4.96e-12	4.43e-09	[], []
29	PP_001C58N	848	58	A.D.4.NmC2	N/A	N/A	1-9,10-58		A.D.4.NmC3 + A.D.4.NmC2	<<	N/A	9-10	N/A	4.96e-12	4.43e-09	[], []
29	PP_001J3T6	848	61	A.D.4.NmC2	N/A	N/A	1-45,46-61		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	45-46	N/A	2.18e-16	3.59e-112	[], []
29	PP_001HGZH	848	44	A.D.4.NmC2	N/A	N/A	1-38,41-44	38-41	A.D.4.NmC2 + A.3.1.NmC1	>>	N/A	40-41	N/A	6.87e-03	1.01e-259	[], []
29	PP_001C5AJ	848	58	A.D.4.NmC2	N/A	N/A	1-9,10-58		A.D.4.NmC3 + A.D.4.NmC2	<<	N/A	9-10	N/A	4.96e-12	4.43e-09	[], []
29	PP_001DLVW	848	48	A.D.4.NmC2	N/A	N/A	1-41,42-48		A.D.4.NmC2 + A.D.NmC1	>>	N/A	41-42	N/A	5.25e-03	1.15e-70	[], []
29	PP_001JBR2	848	58	A.D.4.NmC2	N/A	N/A	1-40,43-58	40-43	A.D.4.NmC3 + A.D.4	>>	N/A	42-43	N/A	3.50e-18	3.23e-115	[], []
29	PP_001DLWU	848	47	A.D.4.NmC2	N/A	N/A	1-40,41-47		A.D.4.NmC2 + A.D.NmC1	>>	N/A	40-41	N/A	5.25e-03	3.27e-70	[], []
29	PP_001DLYQ	848	47	A.D.4.NmC2	N/A	N/A	1-44,45-47		A.D.4.NmC2 + A.D.NmC2	>>	N/A	44-45	N/A	1.56e-01	1.26e-81	[], []
29	PP_001DM0L	848	48	A.D.4.NmC2	N/A	N/A	1-45,46-48		A.D.4.NmC2 + A.D.NmC2	>>	N/A	45-46	N/A	1.56e-01	5.49e-88	[], []
29	PP_001DM3E	848	48	A.D.4.NmC2	N/A	N/A	1-45,46-48		A.D.4.NmC2 + A.D.NmC2	>>	N/A	45-46	N/A	1.56e-01	5.49e-88	[], []
29	PP_001FTRT	848	47	A.D.4.NmC2	N/A	N/A	1-44,45-47		A.D.4.NmC2 + A.D.NmC2	>>	N/A	44-45	N/A	1.56e-01	1.26e-81	[], []
29	PP_001DM4C	848	46	A.D.4.NmC2	N/A	N/A	1-38,40-46	38-40	A.D.4.NmC2 + A.D.NmC1	>>	N/A	39-40	N/A	5.25e-03	8.19e-92	[], []
29	PP_001FSTQ	848	47	A.D.4.NmC2	N/A	N/A	1-43,44-47		A.D.4.NmC2 + A.D.NmC2	>>	N/A	43-44	N/A	4.42e-02	3.22e-68	[], []
29	PP_001FTCL	848	47	A.D.4.NmC2	N/A	N/A	1-39,40-47		A.D.4.NmC2 + A.D.NmC1	>>	N/A	39-40	N/A	1.59e-03	9.35e-64	[], []
29	PP_001FSUN	848	47	A.D.4.NmC2	N/A	N/A	1-43,44-47		A.D.4.NmC2 + A.D.NmC2	>>	N/A	43-44	N/A	4.39e-02	1.23e-62	[], []
29	PP_001FSVL	848	46	A.D.4.NmC2	N/A	N/A	1-42,43-46		A.D.4.NmC2 + A.D.NmC2	>>	N/A	42-43	N/A	4.39e-02	1.84e-62	[], []
29	PP_001DMBY	848	48	A.D.4.NmC2	N/A	N/A	1-45,46-48		A.D.4.NmC2 + A.D.NmC2	>>	N/A	45-46	N/A	1.56e-01	5.49e-88	[], []
29	PP_001FRXH	848	49	A.D.4.NmC2	N/A	N/A	1-41,43-49	41-43	A.D.4.NmC2 + A.D.NmC1	>>	N/A	42-43	N/A	5.25e-03	8.21e-116	[], []
29	PP_001J3U4	848	63	A.D.4.NmC2	N/A	N/A	1-45,46-63		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	45-46	N/A	4.64e-17	1.48e-149	[], []
29	PP_001K3QA	848	48	A.D.4.NmC2	N/A	N/A	1-40,42-48	40-42	A.D.4.NmC2 + A.D.NmC1	>>	N/A	41-42	N/A	5.25e-03	1.30e-96	[], []
29	PP_001K42L	848	49	A.D.4.NmC2	N/A	N/A	1-40,41-49		A.D.4.NmC2 + A.D.3	>>	N/A	40-41	N/A	2.05e-03	1.23e-21	[], []
29	PP_001JMAP	848	50	A.D.4.NmC2	N/A	N/A	1-43,44-50		A.D.4.NmC2 + A.D.3	>>	N/A	43-44	N/A	2.53e-02	4.82e-32	[], []
29	PP_001J3V2	848	62	A.D.4.NmC2	N/A	N/A	1-26,27-62		A.D.4.NmC2 + A.D.5.NmC1	<<	N/A	26-27	N/A	2.27e-18	2.16e-135	[], []
29	PP_001J3W0	848	64	A.D.4.NmC2	N/A	N/A	1-46,47-64		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	46-47	N/A	4.61e-17	3.22e-156	[], []
29	PP_001JMK4	848	50	A.D.4.NmC2	N/A	N/A	1-42,44-50	42-44	A.D.4.NmC2 + A.D.NmC1	>>	N/A	43-44	N/A	5.25e-03	5.18e-112	[], []
29	PP_001J3XY	848	60	A.D.4.NmC2	N/A	N/A	1-44,45-60		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	44-45	N/A	2.18e-16	1.33e-148	[], []
29	PP_001J42N	848	65	A.D.4.NmC2	N/A	N/A	1-46,62-65	46-62	A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	46-47	N/A	1.02e-04	1.85e-144	[], []
29	PP_001J3ZU	848	61	A.D.4.NmC2	N/A	N/A	1-29,30-61		A.D.3.NmC1 + A.D.5.NmC1	<<	N/A	29-30	N/A	7.22e-45	7.35e-149	[], []
29	PP_001J43L	848	64	A.D.4.NmC2	N/A	N/A	1-46,47-64		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	46-47	N/A	3.16e-10	1.86e-144	[], []
29	PP_001J44J	848	64	A.D.4.NmC2	N/A	N/A	1-46,47-64		A.D.4.NmC2 + A.D.5.NmC1	>>	N/A	46-47	N/A	3.16e-10	1.86e-144	[], []
29	PP_001FSXG	848	49	A.D.4.NmC2	N/A	N/A	1-42,43-49		A.D.4.NmC2 + A.D.NmC1	>>	N/A	42-43	N/A	5.25e-03	3.07e-96	[], []
29	PP_001FSZC	848	49	A.D.4.NmC2	N/A	N/A	1-42,43-49		A.D.4.NmC2 + A.D.NmC1	>>	N/A	42-43	N/A	5.25e-03	3.07e-96	[], []
29	PP_001EPYK	848	50	A.D.4.NmC2	N/A	N/A	1-42,44-50	42-44	A.D.4.NmC2 + A.D.NmC1	>>	N/A	43-44	N/A	5.25e-03	4.01e-119	[], []
29	PP_001FSYE	848	49	A.D.4.NmC2	N/A	N/A	1-45,46-49		A.D.4.NmC2 + A.D.NmC2	>>	N/A	45-46	N/A	4.39e-02	3.31e-67	[], []
29	PP_001J46E	848	64	A.D.4.NmC2	N/A	N/A	1-47,61-64	47-61	A.D.4.NmC2 + A.D.4.NmC2	>>	N/A	47-48	N/A	2.72e+00	2.72e+00	[], []
